,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,Truth
2186,text databases : a survey of text models and systems,arjan loeffen,sigmod record,1994,search engine query statistics,paul mcmanus,global conference on management of data,2003 𒌨,0
2187,semantic assumptions and query evaluation in temporal databases,"sushil jajodia , xiaoyang sean wang , elisa bertino , claudio bettini",sigmod conference,1995,data and format collection,"rossandra r. sittler , dana loe , michael jonkiewicz",vldb,1988 ��,0
2188,describing semistructured data,luca cardelli,sigmod record,2001,description of a multistructured binary database for the purpose of describing statistics,ct-mike mchugh,very large data bases,1998 ��,0
2189,mining the world wide web : an information search approach - book review,aris m. ouksel,sigmod record,2002,mining the world wide web: an information search approach - book review,aris m. ouksel,sigmod record,2002 !!!,0
2190,optimization of queries with user-defined predicates,"surajit chaudhuri , kyuseok shim",vldb,1996,optimization of queries of functions and clauses,yong,vldb,1999 ��,0
2191,partition based spatial-merge join,"david j. dewitt , jignesh m. patel",sigmod conference,1996,partition based spatial merge join,benjamin z. kurtner,sigmod conference,1996 ___________________________,0
2192,report on first international workshop on real-time database systems,"sang hyuk son , kwei-jay lin , azer bestavros",sigmod record,1996,log,jigi jokai,sigmod record,1993 ____col,0
2193,smooth - a distributed multimedia database system,"christian hanin , roland tusch , carmen riedler , harald kosch , margit lang , lászló böszörményi , christian hofbauer , alexander bachlechner",vldb,2001,VMDB Data set and metadata,"ermelbrandt , mérida jelter",vldb,2001 ��,0
2194,editor 's notes,michael j. franklin,sigmod record,1997,editor's notes,michael j. franklin,sigmod conference,1998 ��,0
2195,relational data sharing in peer-based data management systems,"beng chin ooi , yanfeng shu , kian-lee tan",sigmod record,2003,querying a set of indexed data sources and storing a copy or two thereof,"jhan jiu , dharab huwai",sigmod conference,2014 _______________________,0
2196,index concurrency control in firm real-time database systems,"brajesh goyal , s. seshadri , v. srinivasan , jayant r. haritsa",vldb,1995,index of data structures and data structure types,"b. stuart , a. berakrishnan",vldb,2001 ��,0
2197,approximate join processing over data streams,"johannes gehrke , abhinandan das , mirek riedewald",sigmod conference,2003,an interactive method for analyzing queries for univariate data sources,"elena baralis , jennifer widom","agarwal , hariyakumar",1999 Interstitial,0
2198,temporal database system implementations,michael h. böhlen,sigmod record,1995,temporal-like object-oriented database systems,jasmin fhörner,very large file resources,1997 ��,0
2199,adaptive algorithms for set containment joins,"hector garcia-molina , sergey melnik",acm trans . database syst .,2003,writing in tables and formulas with non-standard input,yang seang,pia d'hau (pia di tiu),2003 ��,0
2200,on the computation of multidimensional aggregates,"sunita sarawagi , ashish gupta , rakesh agrawal , prasad deshpande , jeffrey f. naughton , sameet agarwal , raghu ramakrishnan",vldb,1996,"on the computation of multidimensional aggregates , aggregating , and structured data sources","rakesh agrawal , king-ip lin , harpreet s. sawhney , kyuseok shim",very large data bases,1992 ��,0
2201,editor 's notes,ling liu,sigmod record,2001,the online editor's notes,michael j. carey,ocl,1986 ��,0
2202,on supporting containment queries in relational database management systems,"guy m. lohman , david j. dewitt , qiong luo , jeffrey f. naughton , chun zhang",sigmod conference,2001,SQLite: an on-line document management system,rufus m. waggner,international conference on management of data,2002 𐐥久:,0
2203,ontologies : a silver bullet for knowledge management and electronic commerce - book review,antonio badia,sigmod record,2002,learning to design a system to be organized with its own web service,l. z. y. p. cisneros,very large data bases,1995 erenn,0
2204,query rewriting for semistructured data,"vasilis vassalos , yannis papakonstantinou",sigmod conference,1999,a semigroup structure with methods that control the data,shagun rathikumar,vldb,1994 ioxide,0
2205,editor 's notes,arie segev,sigmod record,1994,notes about notes,julien g. julien,acm sigmod record,2003 ��,0
2206,analyzing energy behavior of spatial access methods for memory-resident data,"anand sivasubramaniam , sudhanva gurumurthi , narayanan vijaykrishnan , ning an , mary jane irwin , mahmut t. kandemir",vldb,2001,"vj , vb, vc, vd, and v e.","ctay bhaq , m. rhodakumar , bhaiyan rhodai",oqi hongmin,1993 ��,0
2207,converting relational to object-oriented databases,joseph fong,sigmod record,1997,relational schema management in databases,"marc gyssens , laks v. s. lakshmanan",very large data bases,1999 ��,0
2208,s3 : similarity search in cad database systems,"hans-peter kriegel , stefan berchtold",sigmod conference,1997,using comparison rule search in cad database systems,"ramakrishnan srikant , rakesh agrawal",sigmod conference,1999 𔘦� ��,0
2209,extraction of object-oriented structures from existing relational databases,"julia e. hodges , shekar ramanathan",sigmod record,1997,extraction of elementals FROM structure definitions,paul and michael h. julian,nr,1997 ��,0
2210,petabyte databases,dirk düllmann,sigmod conference,1999,the first generation of data store metadata,brad adelberg,antonement,"1995 𤂹去中文:a data resource, service PUFF",0
2211,implementing lazy database updates for an object database system,"fabrizio ferrandina , thorsten meyer , roberto zicari",vldb,1994,source-level object tracking by user,"michael doherty , richard hull , mohammed rupawalla",trans . database syst .,2003 _.,0
2212,the semantic web : semantics for data on the web,"vipul kashyap , stefan decker",vldb,2003,and semantic web,"Vipul kashyap , stefan",vldb,2004 ��,0
2213,the ccube constraint object-oriented database system,"alexander brodsky , pavel a. exarkhopoulo , victor e. segal , jia chen",sigmod conference,1999,a raster approximation for processing of spatial joins,"j. v. mouz , ying roi",scopar,2001  LEAVE,0
2214,anatomy of a real e-commerce system,anant jhingran,sigmod conference,2000,real-time data data persistence,"stefan berchtold , daniel a. keim",conference,1998 ��,0
2215,cost-driven vertical class partitioning for methods in object oriented databases,"qing li , chi-wai fung , kamalakar karlapalem",vldb j.,2003,linear algebra: a system for building large multi-layer matrix functions,"nan shao , shan ji","wan ji qiang , qian shou",2002 ��,0
2216,editor 's notes,ling liu,sigmod record,2001,a standard editor's note,josue liu,sigmod record,1998 _.,0
2217,converting relational to object-oriented databases,joseph fong,sigmod record,1997,converting object-oriented databases to object-oriented databases,nachimaya joseph,acm sigmod conference,1998 ��0,0
2218,effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,implementation of the global timestamping engine for web clients,k.,vldb,1999 ��,0
2219,d ( k ) - index : an adaptive structural summary for graph-structured data,"chen qun , andrew lim , kian win ong",sigmod conference,2003,d ( k ) - index : an adaptive structural summary for graph-structured data,"jian qun , andrew",sigmod conference,2004 ��-,0
2220,analysis of existing databases at the logical level : the dba companion project,"fabien de marchi , jean-marc petit , farouk toumani , stéphane lopes",sigmod record,2003,ckplot library for plotting graphs on the IBM Watson-powered IBM Watson cloud,"marcel levalle , branne brontén",sigmod conference,2004 idently,0
2221,document management as a database problem,rudolf bayer,vldb,1995,code-breaking code writing and data extraction for data,annhui,sigmod conference,1999 Regarding the topic of source analysis for multiple programming languages CROSSBOOK,0
2222,temporal database system implementations,michael h. böhlen,sigmod record,1995,"zhong , dataloc dataloc",michael j. böhlen,acm sigmod record,2001 ��,0
2223,partial results for online query processing,"joseph m. hellerstein , vijayshankar raman",sigmod conference,2002,parted col,"kenneth a. ross , a. hosling , prt. d. p. hosling",y. m. osslercol,1993 𠱋�,0
2224,concept based design of data warehouses : the dwq demonstrators,"panos vassiliadis , spyros ligoudistianos , diego calvanese , christoph quix , maurizio lenzerini , matthias jarke , enrico franconi , yannis vassiliou",sigmod conference,2000,concept based design of storage architectures : the dwq demonstrators,"panos vassiliadis , spyros ligoudistianos , diego calvanese , christoph quix , maurizio lenzerini , matthias jarke , enrico franconi , yannis vassiliou",sigmod conference,"1999 𐌈醜公四, 𐌈酄乌它乌尘字 , 𐌈酄乌各頄之善,",0
2225,template-based wrappers in the tsimmis system,"joachim hammer , hector garcia-molina , svetlozar nestorov , ramana yerneni , markus m. breunig , vasilis vassalos",sigmod conference,1997,the text-based schema generator,rk@dzr2,olf @a,1999 ��0,0
2226,approximate join processing over data streams,"johannes gehrke , abhinandan das , mirek riedewald",sigmod conference,2003,approximate join processing over data streams,"joshua kawajaki , j",vldb,1994 ��,0
2227,advanced xml data processing - guest editor 's introduction,karl aberer,sigmod record,2001,,f. walsh,very large data bases,2001 ��,0
2228,index configuration in object-oriented databases,elisa bertino,vldb j.,1994,object oriented database configuration in object oriented databases--updated,"jurgen annevelink , tak w. yan",vldb,1994,0
2229,dynamic sample selection for approximate query processing,"gautam das , surajit chaudhuri , brian babcock",sigmod conference,2003,report on the 1997 and 1998 session on dynamic selections,"ariel davalles , ron davalles",sigmod record,1998 𞔥𝑮𝱪年: INTERNATIONAL CONTACT WITFALLS WEST CENTER OF INTEREST INTEREST INTER,0
2230,report on ngits ' 99 : the 4th international workshop on next generation information technologies and systems,opher etzion,sigmod record,1999,report on ngits : a 3-step project to improve information technology and service utilization by leading providers,dylan douglas,xiaocol,2000 𓱺,0
2231,integrating reliable memory in databases,"peter m. chen , wee teck ng",vldb,1997,the vld,"andreas geppert , klaus r. dittrich",sigmod record,1994 aucuses0,0
