,ltable_title,ltable_manufacturer,ltable_price,rtable_title,rtable_manufacturer,rtable_price,Truth
2688,registry mechanic by encore software,encore software,46.52 ,encore software 10599 encore registry mechanic v. 5.1 complete product utility 1 user ( s ) complete product standard pc,,25.97 ,0
2689,microsoft office 2004 for students and teachers ( mac ),microsoft,99.95 ,microsoft office small business 2007,microsoft software,134.99 ,0
2690,microsoft office mac 2004 english 3pk dsp 731-01163 ),microsoft corporation, ,abacus train sim modeler,abacus,29.84 ,0
2691,snap enterprise data replicator advanced license for 10000 series,adaptec, ,apple remote desktop 3 unlimited managed systems,apple,377.06 ,0
2692,quicken 2007 deluxe,intuit,59.95 ,quicken ( r ) premier 2007,,79.99 ,0
2693,cinescore professional soundtrack edition,,249.95 ,software cinema dvd-rom : dvdrom : photoshop cs2 fundamental techniques ( training ) photoshop software,software cinema, ,0
2694,intervideo dvd copy 5 platinum,,49.99 ,individual software prm-xw3 professor teaches excel & word,individual software,36.9 ,0
2695,adobe premiere pro cs3 upgrade,adobe,699.0 ,midisoft corporation guitar tool worship edition,, ,0
2696,scansoft paperport professional 11 5 user license,nuance communications inc.,87.79 ,m109a-g00-4 .0 scansoft pdf converter professional v. 4.0 complete package 1 user w,,49.99 ,0
2697,encore inc monopoly 3,encore,9.99 ,quickbooks ( r ),,79.95 ,0
2698,aircraft collector 's second edition,abacus,19.95 ,abacus software s532 military aircraft collection for pc,,18.99 ,0
2699,microsoft windows vista home basic upgrade [ dvd ],microsoft,249.95 ,emc retrospect 7.5 professional for windows upgrade,, ,0
2700,adobe cs3 after effects,,999.0 ,global software smart steps 2nd grade windows macintosh ),global software,1025.99 ,0
2701,microsoft flight simulator x deluxe dvd,,49.95 ,microsoft ( r ) money 2007 deluxe,corel,49.99 ,0
2702,encore software 10760 chicken hunter wanted win 98 me 2000 xp,encore,9.99 ,instant immersion italian 2.0,topics entertainment,7.69 ,0
2703,sony creative software vegas43 ; dvd production suite v. 7.0 complete product,adobe,799.0 ,the print shop pro publisher 22 deluxe [ dvd ],,262.82 ,0
2704,mia 's math adventure : just in time,kutoka,18.97 ,kutoka interactive 61208 mias math adventure ( just in time ) ( win 95 98 me 2000 xp/mac 8.6-9.x ( classic ) x v10 .1 or higher ),,264.99 ,0
2705,adobe premiere pro 2.0,adobe,849.0 ,east west bosendorfer 290,,89.99 ,0
2706,webroot desktop firewall,webroot software,29.99 ,encore software 12431 adventure workshop 8 4th-6th,,19.99 ,0
2707,adobe creative suite cs3 design standard upsell [ mac ],adobe,899.0 ,global software a7163jcw kakuro puzzle addict unlimited edition dvd movie,,575.99 ,0
2708,epson storyteller photo book creator 8 x 10 ( 20 pages ),epson,29.99 ,elementary school advantage 2007,,29.99 ,0
2709,ringtone media studio 2,,19.95 ,ringtone media studio 2.0 ( bil,microsoft,14.99 ,0
2710,readiris pro 11 corporate edition,iris inc.,399.99 ,iris inc readiris pro 11 corporate edition,,249.95 ,0
2711,humorous greeting card factory,,28.3 ,quicken ( r ) 2004 basic,intuit,29.99 ,0
2712,marine aquarium & goldfish screen saver by encore software,, ,encore software 25005 encore marine aquarium v. 2.0 complete product screen saver 1 user ( s ) complete product standard pc mac,,109.99 ,0
2713,marketcircle daylite v3 .0 ( mac ),csdc,149.0 ,daylite v3 .0 marketcircle ( mac 10.4 or later ),,999.0 ,0
2714,computrace lojack for laptops 4 year subscription,,105.68 ,absolute software lfl-n2-48 computrace lojack for laptops 4 year license,,99.0 ,0
2715,national parks : enhanced scenery add-on for microsoft flight simulator 2002 & 2000,abacus,19.99 ,abacus national parks enhanced scenery,,17.55 ,0
2716,learning quickbooks 2007,,39.95 ,quickbooks ( r ),aspyr media,45.99 ,0
2717,computrace lojack for laptops 3 year license ( mac ),absolute software,99.95 ,absolute software lfl-m2-36 computrace lojack for laptops 3 year license mac 10.2 or higher,microsoft,80.97 ,0
2718,microsoft visual studio team edition for software testers 2005 w/msdn premium renewal,,5159.29 ,124-00458 microsoft visual studio team edition 2005 for software developers complete pac,,22.9 ,0
2719,tri synergy inc wisdom of the bible holy land edition,,29.99 ,quickbooks pos : pro multistore 6.0,,16.01 ,0
2720,adobe cs3 web standard upsell,adobe,819.99 ,ghostsurf 2006 platinum,boomerang,14.95 ,0
2721,phase one capture one le,,499.0 ,autodesk discreet combustion 4 windows ),autodesk,76.99 ,0
2722,timbuktu remote control softwre 10 licenses for windows,netopia, ,now software nuw45e1k now up-to-date & contact for windows,now software,349.99 ,0
2723,printmaster platinum v 17.0,encore software,39.99 ,macplay mah jong quest,,19.95 ,0
2724,adobe creative suite cs3 master collection upsell,adobe,1999.0 ,adobe cs3 design standard upsell,,934.99 ,0
2725,print explosion deluxe 3.0 ( mac ),nova development,49.99 ,print explosion deluxe 3.0 : mac,,9.99 ,0
2726,civilization iv warlords expansion for mac,aspyr media,29.99 ,onone software pxl smartscale windows and macintosh ),,798.95 ,0
2727,individual software inc systemsuite 8 professional ( us pos ),individual software,49.99 ,computrace lojack for laptops 3 yr subscription,,46.42 ,0
2728,hidden expedition : titanic,activision,19.99 ,hidden expedition : titanic,,15.5 ,0
2729,punch ! ultimate deck and landscape,punch ! software,29.0 ,punch software 25100 punch ! master landscape and home design,punch software,145.73 ,0
2730,business card factory deluxe 3.0,nova development,29.99 ,nova development corp business card factory deluxe 3.0,,199.99 ,0
2731,recam remote monitoring software,mobi-technologies-inc .,129.0 ,instant immersion 33 languages,mobi-technologies-inc .,89.69 ,0
2732,netgear vpn01l vpn client software,netgear,89.99 ,software,,621.99 ,0
2733,instant immersion spanish audio deluxe,topics entertainment,17.55 ,topics entertainment instant immersion ingles audio deluxe,,205.99 ,0
2734,adobe photoshop cs3 for mac upgrade,,189.99 ,f1q-00302 microsoft visual studio 2005 professional edition upgrade package + msdn profe,,129.95 ,0
2735,adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package 1 user cd mini-box win canadian french 29180162 ),adobe systems inc, ,adobe photoshop cs3 extended complete package 1 user academic cd mac,,279.0 ,0
2736,microsoft visual studio professional 2005 upgrade,microsoft software,549.0 ,learn to play keyboard ( jewel case ),,9.59 ,0
2737,pc cillin internet sec 2007 lics large box 3u,,49.95 ,pc-cillin internet security 2007 3-user ( win me 2000 xp ),microsoft,299.99 ,0
2738,game of life jc,encore,7.69 ,encore software 11750 game of life win 95 98,,517.99 ,0
2739,microspot macdraft professional edition,microspot ltd.,99.95 ,microsoft powerpoint mac 2004 version upgrade,topics-entertainment-software - ( consignment ),249.99 ,0
2740,instant immersion american sign language win/mac,topics entertainment,9.99 ,american sign language,adobe,649.0 ,0
2741,microsoft office frontpage 2003 academic version windows ),microsoft,159.98 ,windows sbs cal 2003 20-clt addpak device cal microsoft t74-00003,adobe,1413.42 ,0
2742,microsoft visual studio professional 2005 upgrade,microsoft software,549.0 ,adobe cs3 flash professional upgrade,,205.99 ,0
2743,tlc arthur 's kindergarten learning system 2008,encore,19.95 ,microsoft ( r ) windows ( r ) xp home edition with sp2,,199.99 ,0
2744,adobe indesign cs3 upgrade [ mac ],adobe,199.0 ,microsoft productivity pack for windows mobile,,1698.95 ,0
2745,corel dvd moviefactory 6.0 plus,corel,74.08 ,corel corporation dvd movie factory 6 plus retial ( english ),,19.99 ,0
2746,scansoft paperport professional 11 5 user license,nuance communications inc.,949.99 ,6809a-g03-11 .0 scansoft paperport v. 11 complete package 5 users win english,,421.17 ,0
2747,microsoft visio standard 2007,microsoft,259.95 ,microsoft ( r ) project standard 2007,,39.95 ,0
2748,apple aperture 1.5,apple,299.99 ,apple aperture v 1.5 photo editing,,46.52 ,0
2749,intuit quicken premier 2007 software for windows tax & finance software,,73.95 ,19300109 adobe creative suite 3 design standard product upgrade package 1 user upgr,adobe,424.74 ,0
2750,chicken hunter wanted jc,encore,9.99 ,encore software 10760 chicken hunter wanted win 98 me 2000 xp,microsoft licenses,7.69 ,0
2751,mavis beacon teaches typing 16,,19.99 ,adobe photoshop cs3 ( v10 .0 ) mac adobe 13102488,adobe,17.9 ,0
2752,spelling,,19.95 ,instant immersion italian deluxe 2.0,,4.93 ,0
2753,adobe indesign cs3 upgrade from pagemaker,adobe,199.0 ,final cut express 2.0 upgrade,apple computer,236.74 ,0
2754,diner dash ( pc & mac ),brighter minds,14.99 ,adobe after effects cs3,adobe,999.0 ,0
2755,write brothers dramatica pro win/mac,,249.99 ,dramatica pro 4 for pc,, ,0
2756,zonealarm internet security suite,zone labs,49.99 ,panda internet security 2007 panda software,, ,0
2757,3d home architect landscape designer v8,punch software,29.99 ,punch software 25100 punch ! master landscape and home design,punch software,45.99 ,0
2758,singleclick network now ! pro,encore software,39.99 ,encore software 10392 network now ! pro ( win 98 me 2000 xp ),,34.97 ,0
2759,digidesign music production toolkit ( pro tools le ),digidesign,495.0 ,sony media software acid pro 5 music production software,,49.99 ,0
2760,adobe creative suite cs3 design standard upsell [ mac ],,20.97 ,29300183dm adobe creative suite 3 design standard media tlp tlp nonprofit download -,punch ! software,62.99 ,0
2761,feral interactive limited black & white platinum pack,feral interactive,29.99 ,quickbooks pos : pro multistore 6.0,,27.37 ,0
2762,adobe acrobat v8 .0 professional for mac academic,adobe,273.0 ,brighter minds land before time : kindergarten,adobe-education-box,19.99 ,0
2763,pc tools spyware doctor 2007 sb cs by pc tools,encore software,25.97 ,encore software 10991 pc tools spyware doctor 2007 sbcs by pc tools,,99.95 ,0
2764,adventure workshop preschool-1st grade 8th edition,encore,19.99 ,adobe after effects cs3 upgrade,adobe,12.9 ,0
2765,iaudioize magnetic time for pc and mac,sos aggregation,39.99 ,164-04052 microsoft office publisher 2007 version upgrade package 1 pc cd win en,,88.8 ,0
2766,readiris pro 11 corporate edition ( mac ),iris,499.95 ,iris inc readiris pro 11 corporate edition,,430.58 ,0
2767,upgrade pitstop server 3.5 1u win 2k/xp & mac os 10.2.8,enfocus,499.0 ,enfocus ss3.5-ug-001 pitstop server v. 3.5 upgrade package 1 server for windows and mac,sibelius-software-ltd .,329.0 ,0
2768,adobe creative suite cs3 design premium upsell [ mac ],,1599.0 ,adobe cs3 design standard,adobe,1243.99 ,0
2769,instant immersion french 2.0,,29.99 ,topics entertainment instant immersion hawaiian audio,,12.05 ,0
2770,adobe creative suite cs3 production premium upgrade,,799.0 ,adobe cs3 production premium academic,git corp,569.99 ,0
2771,microspot macdraft professional ( mac ),,349.99 ,webobjects 5.2,apple,699.95 ,0
2772,microsoft onenote 2007 upgrade,microsoft,79.95 ,microsoft ( r ) money 2004 standard,global-software-publishing,29.99 ,0
2773,symc backup exec sbs aws 11d win sbs agent for windows systems,symantec,447.74 ,aspyr command and conquer generals deluxe mac,,59.99 ,0
2774,encore software 10478 encore printmaster v. 17.0 gold complete product creativity application 1 user ( s ) complete product standard pc,encore software,39.99 ,adobe creative suite cs3 web premium [ mac ],,17.97 ,0
2775,adobe creative suite cs3 design premium upsell,,1599.0 ,adobe production premium cs3 software suite for windows professional editing software,h & r block,59.99 ,0
2776,peachtree by sage premium accounting for manufacturing 2007 multi user ( up to 5 users ),sage software,1199.99 ,sage ( ptree ) premium accounting for manufacturing 2007 multi-user,,239.95 ,0
2777,allume anime studio 5,aladdin systems,44.99 ,instant immersion 33 languages,,49.99 ,0
2778,geometry ( win/mac ) ( jewel case ),,9.99 ,geometry ( win/mac ) ( jewel case ) ( 10158 ),,9.59 ,0
2779,microsoft microsoft office pro 2004 software suite mac apple & mac software,microsoft,229.99 ,instant immersion language lab deluxe edition,,498.95 ,0
2780,civilization iv warlords ( mac ),,29.99 ,civilization iv warlords expansion for mac,microsoft,399.99 ,0
2781,adobe after effects cs3 upgrade,,299.0 ,adobe cs3 after effects upgrade,,539.95 ,0
2782,chessmaster 9000 ( mac ),,35.98 ,feral interactive limited chessmaster 9000,microsoft software,9654.16 ,0
2783,coreldraw graphics suite x3 upgrade,,179.0 ,graphics software,,39.95 ,0
2784,symc backup exec sbs aws 11d win sbs agent for windows systems,symantec,447.74 ,backup exec ( v11d ) for windows servers advanced open file option symantec 10,,390.1 ,0
2785,adobe after effects cs3,adobe,185.32 ,adobe after effects ( v7 .0 ) pro mac up pro-pro adobe 12070227,,88.8 ,0
2786,microsoft office small business 2007,microsoft software,735.33 ,t74-00004 microsoft windows small business server 2003 license 20 additional user cals,,1834.4 ,0
2787,the print shop 22 sb cs by the print shop,,25.97 ,ca brightstor arcserve backup r11 .1 for netware tape library option service pack,computer associates, ,0
2788,3d home architect home v. 8 by encore software,,39.99 ,adobe creative suite cs3 web premium upsell [ mac ],,33.92 ,0
2789,encore software 10760 chicken hunter wanted win 98 me 2000 xp,encore,9.99 ,instant home cooking ( jewel case ),,9.95 ,0
2790,classification & ecology ( win/mac ) ( jewel case ),fogware publishing,9.99 ,geometry ( win/mac ) ( jewel case ) ( 10158 ),,9.59 ,0
2791,microsoft office 2004 standard,,29.99 ,adobe indesign cs3 for mac,adobe,699.0 ,0
2792,adobe after effects professional 6.5 upgrade from standard to professional,,499.99 ,adobe cs3 after effects upgrade,,99.95 ,0
2793,oxford spanish dictionary,palmspring software,24.2 ,palmspring software 523 oxford american desk dictionary,hummingbird communications, ,0
2794,student home learning system for pc/mac,,139.99 ,student home learning system,,109.99 ,0
2795,quicken legal business pro 2007,intuit,398.99 ,quickbooks pro 2007 3 user,,153.99 ,0
2796,destineer railroad tycoon 3,macsoft,19.99 ,quicken 2007 premier win cd,,29.95 ,0
2797,microsoft excel 2007 ( pc ),microsoft,229.95 ,adobe creative suite cs3 design premium [ mac ],,1799.0 ,0
2798,red hat enterprise linux ws v. 4 update 4 license 1 workstation rl296aa ),hewlett packard, ,microsoft powerpoint 2004 software mac apple & mac software,,215.57 ,0
2799,safekeeper plus,,39.99 ,bling software limited safekeeper plus,sibelius-software-ltd .,999.99 ,0
2800,instant immersion hawaiian audio,topics entertainment,39.99 ,instant immersion spanish deluxe 2.0 topics,,699.0 ,0
2801,print shop 22 deluxe,,49.99 ,encore inc print shop 22 deluxe,microsoft,42.69 ,0
2802,modeless liquid ledger personal finance software ( mac ),csdc,71.99 ,modeless software liquid ledger personal finance,, ,0
2803,adobe cs3 design standard upgrade windows,adobe,1799.0 ,webroot software 65210 spy sweeper 3 pc,webroot software,31.99 ,0
2804,pro digital frame bundle 1u,onone software,99.95 ,gods : lands of infinity special edition,,92.97 ,0
2805,route 66 route canada ( french ),csdc, ,csdc route 66 route canada ( french ),adobe,35.98 ,0
2806,mia 's math adventure : just in time,,18.97 ,kutoka interactive 61208 mias math adventure ( just in time ) ( win 95 98 me 2000 xp/mac 8.6-9.x ( classic ) x v10 .1 or higher ),,108.95 ,0
2807,adobe cs3 design standard macosx dvd,adobe,385.99 ,adobe cs3 design standard academic,,145.99 ,0
2808,punch software 85100 punch!master landscape pro v10 and home design,,59.97 ,instant immers italian dlux 2 .,,36.11 ,0
