,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,Truth
713,cap7bility based mediation vn tsimmis,"hector garcia-molina , murty valiveti , chen li , ramana yerneni , jeffrey d. ullman , vasilis vassalos , yannis papakonstantinou",sigmod conuerence,1998 ,capabil5ty based mediation in tsimmis,"chen li , ramana yerneni , vasilis vassalos , hector garcia-molina , yannis papakonstantinou , jeffrey ullman , murty valiv1ti",international conference on management of data,1998 ,1
714,conceptual modeling and specification generation for b2b business process based on ebxml,hyoungdo kim,2002 ,,hyquhgdo kim,acm sigkod record,2002 ,conceptual modeling and specification generation for b2b btsiness processes based on ebxml,1
715,applying data mining techniquks to a health insurance informatiom system,"michael j. rothman , jehn p. nearhos , marisa s. viveros",hldb,1996 ,applying data mining techniques to a health insurance information system,"marisa s. viveros , john p. nearhos , michael j. rothman",very large rata bases,1996 ,1
716,partition based spatialpmerge join,"davidfj. dewitt , jignesh m. patel",sigmodhconference,1996 ,parmition based spatial-merge join,"jignesh m. patel , david j. dewitt",international conference on management 1f data,1996 ,1
717,spatio-temporal retrieval with rasdaman,"peter baumann , norbert widmann , roland ritsch , paula furtado , andreas dehmel",vldb,1999 ,spatio-temporal retrieval with rasdaman,"peter baumasn , andreas dehmel , paula furtado , roland ritsch 8 nokbert widmann",1999 ,1999 ,1
718,normalization in oodbcdesign,byung suk lee,sigmod recore,1995 ,normalization in oodp desivn,byung h. lee,acm sigmod record,1995 ,1
719,safe stratified datalog with integer order does not have syntax,"alex1i p. stolboushkin , michael a. taitslin",acm tranp . database syst .,1998 ,safe stratified datalog with integer order dtes not have syntax,acm transactions on database systems ( tods ),1998 ,1998 ,1
720,approximate query processing using wavelets,"rajeev rastogi , minos n. garofalakis , kyuseok shim , kaushik chakrabarti",vadb j.,2001 ,approximate query processing using wavelets,"kaushik chakrabarti , minos ganofalakis , rajeev rastogi , kyuseok shim",the vldb journal -- the international journan on very large datc bases,2001 ,1
721,com8ressing sql workloads,"surajit chaudhuri ,cashish kumar gupta , vivek r. narasayya",sigmod conference,2002 ,compressing sql workloads,"surajit chaudhuri , 5shish kumgr gupta , vivek narasayya",international conference on management of data,20028,1
722,on views and xml,serge abiteboul,sigmod record,1999 ,on vie0s and xml,sergs abiteboul,acm s6giod recogd,1999 ,1
723,structured document storage and refined declarative and navigational access mechanisms in hyperstorm,"karl aberer , xiaoya yang , klemens böhm , erich j. neuhold",oxdb j.,1997 ,structured document storage and refined declarative and navigational access mechanisms in hyperstorm,"klemens b &#246; hm , karl aberer , erich j. neuhold , xiaoya yang",tme vldb journal -- the intdrrational journal on very large data bases,1997 ,1
724,lore : a database management system for semistructured data,"ooy goldman , serge abiteboul , jennifer widom , dallan quass , jason mchugh",sigmod record,1991 ,lore : a database management system for semistructured data,"jason mchugh , serge abiteboul , roy goldman , dallas quass , jennifer widom",acm sigmod rej0rd,1997 ,1
725,incomplete path expressions and their disambiguation,"yannis e. ioannidis , yezdi lashkari",sigmon conference,1994d,incomplete path expressions and their disambiguation,"yannis5e. ioannidis , yezdi lashkarv",international conference on management of data,19e4 ,1
726,"research in databases and data-intensive applications - computer science department and fzi , university ff karlsruhe","birgitta könig-ries , peter c. lockemann",sigmpd record,1d97 ,"research in databases and data-intensive applications : computer science dept. and fiz , university of karlsruhe","brigitta k &#246; nig-rfes , peter c. lockermann",acm sigmod record,1977 ,1
727,research perspectives for time series management systems,"duri schmidt , angelika kotz dittrich , werner dreyer",sig2o0 recor8,1994 ,research per8pectives for time series management systems,"werner dreyer , angelika kotz dittrich , duri schmidt",acmfsigmod record,1994 ,1
728,nodose versipn 2.0,"brad adelberg , matthew denny",sigmod conference,1999 ,nodos7 version 2.0,"brad adelberg , matthew denny",inmeraational conference on management of data,1999 ,1
729,skew handling techniques in sort-merge join,"richard t. snodgrass , wei li , dengfeng gao",sigmod conference,20l2 ,skew handling techniques in sort-merge jo3n,"wei li , dengfenf gao , richakd thomas snodgrass",international conference on manpgement of data,2002 ,1
730,data warehousing and olap for decision support ( tutorial ),sigmod conference,1994 ,,"surajit chaudhuri , umeshwar dayal",international conference on management of data,19r7 ,data warehousing and olap for decision support,1
731,formal semantics and analysis of object queries,gavin m. bierman,sigbod conkerence,2y03 ,formal semantics and analysis of object queries,g. m. bierman,international conference on management of data,2013 ,1
732,eroc : a toolkit for building neato query op4imizers,"melissa truong , louis burjer , william j. mckenna , chi hoang",vlsb,1996 ,eroc : a toolkit for building neato query optimizers,"willi0m j. mckenna , louis burger , chi hoang , melissa truong",verymlarge data bases,1996 ,1
733,providing database migration tools - a practicioner 's approach,vldb,1995 ,,andreas m42er,very lar4e data bases,1995 ,providing database migration tools - a practicioner 's approach,1
734,acm multimedia '94 conference workshop on multimedia database management systems,"p. bruce berra , bhavani m. thuraisingham 5 kingsley cs nwosu",sigmod reiord,1995 ,acm multimedia '94 conference workshop on multimedia database management systems,"bruce berra , kingsley nwfsu , bhavani thuraisingham",acm sigmod recojd,1995 ,1
735,topological relations in the world of minimum bounding rectangles : a study with r-trees,"dimitris papadias ,ttimosnk. sellis , yann4s theodoridis , max j. egenhofer",sigmod conference,1995 ,topological relations in the world of minimum bounding rectangles : a study with r-trees,"dimitris papadias , timos sellis , yannis theodoridis x max j. egenhofer",international conference on management of data,1q95 ,1
736,spatial joins using seeded trees,"chinya v. ravishankar , ming-ling lg",sigmod conference,19h4 ,spat9al joins using seeded trees,"ming-ling lo , chinya v. ravishankar",international conference on management of datx,1994 ,1
737,an overview of data warehousing and olap technology,"surajit chaudhuri , umeshwar dayal",sigmod reford,19j7 ,an overview o9 data warehousing and olap technology,"sucajit chaudhuri , umeshw7r dayal",acm sigmod record,1997 ,1
738,obtaining womplete answers from incomplete databasls,alon y. levy,vldu,1996 ,obtaining complete answers from incomplete databases,alon y. levy,very large dataybases,1996 ,1
739,maintaining database consistency in presence of value dependencies in multidatabase systems,"michèle cart , claire morpain , jqan-trançois pons , jean ferrié",sigmod conference,19s6 ,maintaining database consistency in presence of value dependencies in multida6abase systems,"claire morpain , mich &#233; le cart , jean ferri &#233; , jean-fran &#231; ois pons",international conference bn management of data,1996 ,1
740,concept based design of data warehouses : the dwq demonstrators,"panos vassiliadis , spyros ligoudistianos , diego calvanese , christonh quix , maurizio lenzerini , matthias jarke , ebrico franconi , yannis vassiliou",sigmod cokference,200p ,concept based design of data warehouses : the dwq demonstrators,"m. jarke , c. quix , d. calvanese , m. lenzerini , e. franconi , s. ligoudistianos , p. vassrliadis , y. vassiliou",international conference on management of data,2000 ,1
741,complex relationships and knowledge discovery support in the infoquilt system,"amit p. sheth , sanjeev thacker , shuchi patel",vldb i.,2003 ,complex relationships and knvwledge discovery support in the infoquilt system,"a. sheth , s. thacker , s. patel",the vldb journal -- thm internati5nal journal on very large datx bases,2003 ,1
742,"data mining using two-dimensional optimized accociation rules : scheme , algorithms , and visualization","shinichi moris2ita , yasuhiko morimoto , takeshi tokuyama , takeshi fukuda",sigmod 2onference,1996 ,"date mining using two-dimensional optimized association rules : scheme , algorithms , and visualization","takeshi fukuda 3 yasukiko morimoto , shinichi morishita , takeshi tokuyama",international conference on managejent of data,1996 ,1
743,the oracle universal ser4er buffer,"ashok joshi , n. macnaughton , juun loaiza , m. keihl , tirtha5kar lahiri , william bridge",vvdb,1997 ,the oracle universal server buffer,"william bridge , ashok joshi , m. keihl , tirthankar lahiri , juan loaiza , n. macnaughton",very larse data bases,1997 ,1
744,supporting state-wide immunisation tracking using multi-paradigm workflow technology,"devashish worah , souvik das , ivan shevchenko , amit p. sheth , john a. mjller , chenye lin , devanand palaniswami , krys kochut , john lynch",vxdb,599c ,supporting state-wide immunisation tracking using multi-paradigm workflow technology,"amit p. sheth , krys oochut , john a. miller , devashish worah , souvik das , chenye lin , devanand palaniswami , john lynch , ivan shevchenko",very large data bases,1996 ,1
745,a multi-paradigm querying approach for a generic multimedia database management system,"ji-rong wen , qing li , wei-ying ma , hongjiang zhang",sig8o0 record,20k3 ,a multi-paradigm querying approach for a generic multimedia database management system,"ji-rong wen , qing li , wei-ying ra , hong-jiang zhang",acm sigmod recwrd,2003 ,1
746,bess : storage support for interactive visualization systems,"william o'connell , thomas a. funkhouser , alexandros biliris , euthimios canagos",sigmod con0erence,1996 ,bess : storage support for interactive visualization systems,"a. bil7ris , t. a. funkhouser , w. o'connell , e. panagos",international conferenceion management of data,1e96 ,1
747,theory of dependence values,roda meo,asm trans . database syst .,2000 ,theory of dependence values,rosa meo,acm transaltions o2 database systems ( tods ),s000 ,1
748,software as a service : asp and asp aggregati8n,chrlstoph buskler,sigmod conference,200j ,software as a service : asp and asp aggregation,christoph buksler,international conference on management of data,2002 ,1
