COL title VAL  "Free RN" "Nike Free RN - 831508 100 | everysize.com"	COL title VAL  "Nike Free Run - Blanco/Negro"@es " Nike Zapatillas para hombre-Blanco/Negro "@es	1
COL title VAL  "Gel Lyte V Valentines" "Asics Gel Valentines - H785L-9090 | everysize.com"	COL title VAL  "Puma Esito Classico Ferme Grond - Wit/Zwart"@nl " Puma Heren Voetbalschoenen Wit-Zwart "@nl	0
COL title VAL  " Keen Chandler CNX Black/Gargoyle "@sv "Keen - se"@sv	COL title VAL  "GEL-FUJILYTE"@en-de "GEL-FUJILYTE | Men Men's Trail Running & Hiking Shoes ASICS"@en-de	0
COL title VAL  "Nike WMNS Tennis Classic"@de Classic Weiss Schwarz 312498-130 - Purchaze"@de	COL title VAL  "Tennis Classic" "Nike Tennis Classic - 312498-130 | everysize.com"	0
COL title VAL  "NIKE TIEMPO LEGACY II FG"@en FG - MAN SOCCER SHOES Nike colour White 819218 108 Athletic footwear apparel and sports equipment"@en	COL title VAL  "Nike Hypervenom Phelon II FG - Blanc/ Noir/ Orange Total/ Volt"@fr " Nike chaussures pour homme terrain sec blanc noir orange total volt "@fr	0
COL title VAL  "Nike Zoom Speed Trainer Men's Training Shoes - Green/Black/White"@en "Clearance Footwear"@en	COL title VAL  "NIKE MERCURIAL VICTORY IV FG"@es FG - BOTAS FÚTBOL CON TACOS Nike color Amarillo 555613 703 Equipamiento deportivo y casual"@es	0
COL title VAL  "Puma evoSPEED 5.5 Tricks Kids FG - Pink Glo/Safety Yellow/Black"@en " Puma Junior Boots Firm Ground Yellow/Black "@en	COL title VAL  "Puma evoSPEED 5.5 FG - Bianco Puma/Nero Puma/Arancione"@it " Puma Scarpe Uomo Terreni Compatti Puma/Arancione "@it	0
COL title VAL  "Nike Air Max 90 Essential - Medium Olive"@en " Mens Shoes Nike Olive 537384-201 "@en	COL title VAL  "Nike Lunartempo 2 - NeroAntracide"@it " Nike Scarpe Uomo NeroAntracide "@it	0
COL title VAL  "Nike Kids Mercurial Vapor X FG - Squadron Blue/Black/Volt"@en " Nike Junior Boots Firm Ground Blue/Black/Volt "@en	COL title VAL  "Klapki klapki Nike WMNS Benassi Jdi black white (343881-011)"@pl (343881-011) | Bludshop.com"@pl	0
COL title VAL  "Nike Tiempo Genio II Leder FG - Clear Jade/Zwart/Volt"@nl " Nike Heren Voetbalschoenen Ferme Grond Jade-Zwart-Volt "@nl	COL title VAL  "Nike Tiempo Genio II Pelle FG - Giada/Nero/Volt"@it " Nike Scarpe Uomo Terreni Compatti Giada/Nero/Volt "@it	0
COL title VAL  "ASICS GEL-Kayano Trainer Knit MT - Noir"@fr " chaussures homme ASICS Noir "@fr	COL title VAL  "Nike MercurialX Proximo II Ronaldo IN - Algue/ Volt/ Hasta/ Blanc"@fr " Chaussures de football homme Nike CR7 Indoor Algue Volt Hasta Blanc I Pro Direct Soccer "@fr	0
COL title VAL  "Nike Alpha Huarache Men's Low Turf Shoes - Black/White"@en "Turf and Coach"@en	COL title VAL  "Nike Zoom Speed Trainer Men's Training Shoes - Green/Black/White"@en "Running and Training"@en	0
COL title VAL  "Sneakers buty Nike Air Max 90 Ultra Essential white / cool grey - infrared black (819474-106)"@pl (819474-106) | Bludshop.com"@pl	COL title VAL  "Nike Air Zoom Pegasus 32 para mujer-Violeta/Azul/Blanco/Negro"@es " Nike mujer-Zapatillas mujer-Violeta/Azul/Blanco/Negro "@es	0
COL title VAL  "Puma evoSPEED 5.4 FG - Giallo Safety/Blu Atomic/Bianco"@it " Puma Scarpe Uomo Terreni Compatti Atomic/Bianco "@it	COL title VAL  "Nike Zoom Train Complete - Grigio/Nero/Verde Ghost/Bianco"@it " Nike Scarpe Uomo Training Regolare Ghost/Bianco "@it	0
COL title VAL  "Nike Hypervenom Phatal II DF FG - Volt/Nero/Turchese Hyper"@it " Nike Scarpe Uomo Terreni Compatti Hyper "@it	COL title VAL  "Puma evoSPEED 5.5 FG Enfant - Noir Puma/ Blanc Rouge"@fr " Puma chaussures pour enfant terrain sec noir blanc rouge "@fr	0
COL title VAL  " Air Jordan 11 Retro Low "columbia""@en "Air "columbia" - – The Sneaker Authority"@en	COL title VAL  "Air Jordan 13 Low “Brave Blue” (#310810-407)"@en-US (#310810-407) | SobeSoles.com"@en-US	0
COL title VAL  "Air Max 90 Essential" "Nike Air Essential - 616730-113 | everysize.com"	COL title VAL  "Puma evoSPEED SL S II FG - Blanco/Negro/Naranja"@es " Puma Botas de futbol-Terrenos firmes-Blanco/Negro/Naranja "@es	0
COL title VAL  "NIKE BRUIN LITE TXT"@it TXT - SCARPE FREE TIME DONNA Nike 578364 100 Articoli sportivi e abbigliamento sportivo"@it	COL title VAL  "NIKE BRUIN LITE TXT"@es TXT - ZAPATILLAS MUJER Nike color 578364 100 Equipamiento deportivo y casual"@es	0
COL title VAL  "2017 Cheap Air Jordan 4 Retro Black/Game Royal-Matte Silver-White For Sale"@en-US Sale | Jordans 2017"@en-US	COL title VAL  " Air Jordan 4 Retro "alternate motorspots""@en "Air motorspots" - Mens Footwear – The Sneaker Authority"@en	0
COL title VAL  "NIKE AIR MAX 90 ESSENTIAL "@pl "Znane marki ubrań i butów męskich ✓ Darmowa dostawa do domu ★ Sizeer ★"@pl	COL title VAL  "Adidas Velleio Men's Shoes - White/Black/Silver"@en "Running and Training"@en	0
COL title VAL  "Basketball shoes Air Jordan Retro XI"@en XI | Shoes \ Basketball - shop Basketmania"@en	COL title VAL  "Air Jordan 9 Retro “Slim Jenkins” For Sale"@en-US Sale – Hoop Jordan"@en-US	0
COL title VAL  "CHAUSSURE DE ROUTE GEL-NIMBUS 19 LITE-SHOW POUR FEMMES"@fr-fr FEMMES | Women Road Running ASICS"@fr-fr	COL title VAL  "GT-2000 5"@fr-fr 5 | Women Women's Road Running Shoes ASICS"@fr-fr	0
COL title VAL  "Nike WMNS Air Force 1 Hi Se black / black-dark grey (860544-002)"@eu (860544-002) | Bludshop.com"@eu	COL title VAL  "Sneakers buty Nike WMNS Air Force 1 Hi Se black / black-dark grey (860544-002)"@pl (860544-002) | Bludshop.com"@pl	0
COL title VAL  "Nike Junior Hypervenom Phantom II FG - Volt/Nero/Hyper Turchese"@it " Nike Scarpe Terreni Compatti Turchese "@it	COL title VAL  "Nike Hypervenom Phelon II FG -Negro/Volt"@es " Nike -Botas de futbol-Terrenos firmes-Negro/Volt "@es	0
COL title VAL  "GEL-LYTE V"@de-at V | Women Women's Sneakers ASICS Tiger"@de-at	COL title VAL  "Chłopięce Nike Sportswear Roshe One (GS) - Czarny"@pl " Chłopięce Obuwie dziecięce Czarny 599728-031 "@pl	0
COL title VAL  "Nike Kawa Boy's Slide Sandals - Black/White"@en "Slides and Sandals"@en	COL title VAL  "Nike Free Run - White/Black"@en " Nike Mens Shoes White/Black "@en	0
COL title VAL  "Nike F.C. Air Footscape Magista FK - Team Rood"@nl " 3rd Oct Nike Heren Schoenen Hardloopschoenen -Team Rood "@nl	COL title VAL  "adidas Adizero Malice FG" FG buy and offers on Goalinn"	0
COL title VAL  "Asics Fuze X - Azul/Naranja"@es " Asics Zapatillas de entrenamiento-Azul/Naranja "@es	COL title VAL  "Puma evoTouch Pro FG – The Soccer Factory"@en-US	0
COL title VAL  "Nike Zoom Speed TR3 - Vert/ Blanc/ Noir"@fr " Nike chaussures pour homme vert-blanc-noir "@fr	COL title VAL  "Nike Free Trainer 3.0 V4 - Black/Black-Tumbled Grey-Total Orange"@en " Nike Mens Shoes Orange "@en	0
COL title VAL  "Nike Sportswear Dualtone Racer - Midnight Navy"@en " Mens Shoes Nike Navy 918227-400 "@en	COL title VAL  "Cheap Air Jordan 13 (XIII) Retro “Bred” Black/Varsity Red-White For Sale"@en-US	0
COL title VAL  "Nike Air Max 90 Essential"@de Essential Hellblau Dunkelblau Hellgrau Weiss 537384-416 - Purchaze"@de	COL title VAL  "Sneakers buty Nike Air Max 90 Ultra Essential white / cool grey - infrared black (819474-106)"@pl (819474-106) | Bludshop.com"@pl	0
COL title VAL  "Puma Junior evoPOWER 4.3 FG - Rosso/Bianco Puma/Nero Puma"@it " Puma Scarpe Junior- Terreni Compatti "@it	COL title VAL  "Puma evoSpeed 1.5 Firm Ground Mens Football Boots - Black"@en Black | Start Fitness"@en	0
COL title VAL  "Nike F.C. Air Footscape Magista FK - Rouge"@fr " Nike chaussures pour homme rouge noir or "@fr	COL title VAL  "Nike F.C. Air Footscape Magista FK - Tosso Team"@it " Scarpe Uomo 3rd Oct Nike Team "@it	0
COL title VAL  "Air Jordans 11 Retro Low White Black-Concord For Sale"@en-US Sale | 2017 Air Jordan Shoes"@en-US	COL title VAL  "Air Jordan 11 Low White/Varsity Red (Size 36~46)"@en-US 36~46) – Hoop Jordan"@en-US	0
COL title VAL  "2016 Air Jordan 11 Low “Cherry” White/Varsity Red Cheap For Sale"@en-US Sale | Retro Shoes"@en-US	COL title VAL  "Air Jordan 11 Low White/Varsity Red (Size 36~46)"@en-US 36~46) – Hoop Jordan"@en-US	0
COL title VAL  "Puma evoSPEED 5.4 FG - Giallo Safety/Blu Atomic/Bianco"@it " Puma Scarpe Uomo Terreni Compatti Atomic/Bianco "@it	COL title VAL  "Nike Flex 2016 Run - Racer Blue/Black-Blue Glow-White"@en " Nike Glow-White Mens Shoes 830369-401 "@en	0
COL title VAL  "GEL-NOOSA TRI 11"@de-at "GEL-NOOSA TRI 11 | Men Fast Running ASICS"@de-at	COL title VAL  "Nike Air Zoom Pegasus 33 Women's Training Shoes - Black/White/Cool Gray"@en "Women's Footwear"@en	0
COL title VAL  "Nike Air Zoom Pegasus 33 - Black/White/Anthracite/Cool Grey"@en " Nike Grey Mens Shoes 831352-001 "@en	COL title VAL  "Nike Air Zoom Pegasus 33 Women's Training Shoes - Black/White/Cool Gray"@en "Women's Footwear"@en	0
COL title VAL  "Nike Sportswear Roshe One - Wolf Grijs/Wit"@nl " Nike Heren schoenen Grijs Wit "@nl	COL title VAL  "Nike Sportswear Roshe Run - Grigio Lupo/Bianco"@it " Scarpe Uomo Nike Lupo/Bianco "@it	0
COL title VAL  " Rumi Top in Black" "AMANDA UPRICHARD Joan Penny Ruffle Dresses and many more @ SINGER22"	COL title VAL  " Rumi Top in Black" "SALE UP TO 85% OFF"	0
COL title VAL  "Wmns Air Force 1 Hi SE" "Nike Wmns SE - 860544-002 | everysize.com"	COL title VAL  "Nike Zoom Winflo 3 - Azul/Negro/Blanco"@es " Nike Zapatillas para hombre-Azul/Negro/Blanco "@es	0
COL title VAL  "Nike Jr Mercurial Victory V SG - Bright Crimson/Persian Violet/Black"@en " Junior Nike Football Boots Soft Ground Kids Soccer Cleats Violet/Black "@en	COL title VAL  "Concave Volt + SG - Black/Pink"@en " Concave Mens Boots Soft Ground Black/Pink "@en	0
COL title VAL  "Nike Sportswear Air Force 1 07 - Wit"@nl " Nike Heren Schoenen Wit / "@nl	COL title VAL  "Sneakers buty Nike WMNS Air Force 1 '07 Mid LE white (366731-100)"@pl (366731-100) | Bludshop.com"@pl	0
COL title VAL  "Concave Quantum 1.0 SG - Noir/ Blanc"@fr " Concave chaussures pour homme terrain gras noir-blanc "@fr	COL title VAL  "Concave Quantum 1.0 SG - Zwart/Wit"@nl " Concave Heren Voetbalschoenen Zachte Grond Zwart-Wit "@nl	0
COL title VAL  "NIKE HYPERVENOM FINALE IC"@en IC - MAN INDOOR SOCCER SHOES Nike colour Black 749887 103 Athletic footwear apparel and sports equipment"@en	COL title VAL  "ASICS GEL NOOSA TRI 11"@de 11 - HERREN LAUFSCHUHE Asics Farbe Vielfarbig T626N 9601 Der Online-Shop für deine Sportbekleidung"@de	0
COL title VAL  "Highland Wax Jacket"@en "Men's Haldon Quilted Jacket in Dark Navy from Crew Clothing Company"@en	COL title VAL  "Highland Wax Jacket"@en "Men's Parker Straight Cord Trouser in Taupe from Crew Clothing Company"@en	0
COL title VAL  "Nike Air Presto black / black-white (848132-010)"@eu (848132-010) | Bludshop.com"@eu	COL title VAL  "Nike Mercurial Veloce III Neymar JR FG - Azul/Blanco/Azul Marino"@es " Botas de futbol-Nike Marino "@es	0
COL title VAL  "Nike Tiempo Genio II Pelle TF - Platino Puro/Nero/Arancione Hyper"@it " Nike Scarpe Uomo Campi Sintetici Puro-Nero-Arancione Hyper "@it	COL title VAL  "Sneakers buty Asics Gel-Lyte III white (H534L-0101)"@pl (H534L-0101) | Bludshop.com"@pl	0
COL title VAL  "Buty Puma Suede Classic Eco - Czerwone/Białe"@pl " Buty męskie Czerwone-Białe "@pl	COL title VAL  "Nike Sportswear Air Max 90 Flash (GS) - Black"@en " Nike Boys Shoes Black / Summit White "@en	0
COL title VAL  "Nike Air Max 90 Essential"@en Essential University Blue Pure Platinum Obsidian White 537384-416 - Purchaze"@en	COL title VAL  "Nike Air Max 90 Essential - Medium Olive"@en " Mens Shoes Nike Olive 537384-201 "@en	0
COL title VAL  "Gel Sonoma 3 G-TX M" "Asics"	COL title VAL  "Puma evoSPEED 5.4 FG - Giallo Safety/Blu Atomic/Bianco"@it " Puma Scarpe Uomo Terreni Compatti Atomic/Bianco "@it	0
COL title VAL  " Keen Wichita Black/Drizzle "@da "Keen - dk"@da	COL title VAL  " Keen Wichita Black/Drizzle "@pl "Keen - pl"@pl	0
COL title VAL  "Damskie Nike Free Run Flyknit - Czarny/Biały"@pl " Damskie buty Obuwie sportowe Czarny/Biały "@pl	COL title VAL  "NITROFUZE"@it-it "NITROFUZE | Men SCARPE DA RUNNING PER UOMO ASICS"@it-it	0
COL title VAL  "Nike Free Run - Concord/Nero/Blu"@it " Nike Scarpe Uomo Concord/Nero/Blu "@it	COL title VAL  "Nike Free Run - Concord/Schwarz/Kobaltblau/Blau"@de " Nike Herrenschuhe Concord/Schwarz/Kobaltblau/Blau "@de	0
COL title VAL  "Nike Air Zoom Structure 19 - Blanco/Negro/Verde/Concord"@es " Nike Zapatillas para hombre-Blanco/Negro/Verde/Concord "@es	COL title VAL  "Wmns Air Pegasus 89" "Nike Wmns 89 - 844888-001 | everysize.com"	0
COL title VAL  "Dziecięce buty Nike Hypervenom Phelon II FG - Czarny/Volt"@pl " Dziecięce piłkarskie Trawa naturalna Lanki Czarny/Volt "@pl	COL title VAL  "Nike Junior Hypervenom Phelon II FG - Nero/Volt"@it " Nike Scarpe Uomo Terreni Compatti Nero/Volt "@it	0
COL title VAL  "Nike Hypervenom Phatal II DF FG - Volt/Negro/Hyper turquesa"@es " Nike Botas de futbol- turquesa "@es	COL title VAL  "Nike Womens Lunartempo - Hyper Orange/Black-Summit White"@en " Nike Shoes White "@en	0
COL title VAL  "Puma evoSPEED 5.4 FG - Giallo Safety/Blu Atomic/Bianco"@it " Puma Scarpe Uomo Terreni Compatti Atomic/Bianco "@it	COL title VAL  "Puma evoSPEED 5.4 FG - Jaune/ Bleu Atomique/ Blanc"@fr " Puma chaussures pour homme terrain sec jaune bleu atomique blanc "@fr	0
COL title VAL  "Nike Tiempo Legend VI FG Enfant - Noir/ Blanc/ Or"@fr " Nike chaussures pour enfant terrain sec noir blanc or "@fr	COL title VAL  "Under Armour ClutchFit Force 2.0 FG -Negro/Grafito/Amarillo Hi-Vis"@es " Under -Botas de futbol-Terrenos firmes-Negro/Grafito/Amarillo Hi-Vis "@es	0
COL title VAL  "Air Jordan X"@en X 5663 | Shoes \ Air Retro - Basketball shop Basketmania"@en	COL title VAL  "Air Jordans 10 Retro “Steel” Shoes For Sale"@en-US Sale | 2017 Air Jordan Shoes"@en-US	0
COL title VAL  " Keen Presidio Black "@sv "Keen - se"@sv	COL title VAL  "Nike Lunartempo Femme - Bleu Royal/ Fuchsia"@fr " Nike femme chaussures pour bleu royal-fuschia "@fr	0
COL title VAL  "Nike Mercurial Veloce III DF FG - Black/Pink Blast"@en " Nike Mens Boots Firm Ground Blast "@en	COL title VAL  "Nike Mercurial Veloce III DF FG - Nero/Rosa Blast"@it " Nike Scarpe Uomo Terreni Compatti Blast "@it	0
COL title VAL  "ASICS Gel-Nimbus 19 - Black/Onyx/Silver"@en " ASICS Black/Onyx/Silver Mens Shoes T700N-9099 "@en	COL title VAL  "GEL-NIMBUS 19"@en-fr 19 | Women Women's Road Running Shoes ASICS"@en-fr	0
COL title VAL  " Nike Air VaporMax Flyknit Running	COL title VAL  " Nike Air Max 95 Essential - Black "Nike 749766-021 sneakAvenue"	0
COL title VAL  "ASICS HYPER MD 6"@de 6 - SPRINTSCHUHE Asics Farbe Gelb G502Y 0743 Der Online-Shop für deine Sportbekleidung"@de	COL title VAL  "Hyper MD 6"@fr 00 €"@fr "Pointes d athletisme hyper m 6 asics jaune à partir de 45	0
COL title VAL  "Pantaloni Impermeabili Nike Foundation 12 - Nero/Bianco"@it " Abbigliamento Allenamento Pantaloni Nero-Bianco 447433-010 "@it	COL title VAL  "Nike sneaker flex 2016 rn"@en-gb "Tudo para futebol"@en-gb	0
COL title VAL  "Metallic Sandals" Boho Espadrilles at Crazy8 "	COL title VAL  "Metallic Sandals" Chelsea Boots at Crazy8 "	0
COL title VAL  "Nike Tiempo Legend VI SG-Pro - Noir/ Hyper Turquoise"@fr " Nike chaussures pour homme terrain gras noir hyper turquoise "@fr	COL title VAL  "Concave Volt + SG - Noir/ Rose"@fr " Concave chaussures pour homme terrain gras noir- rose "@fr	0
COL title VAL  "Nike Mercurial Victory VI Ronaldo IC - Seaweed/Volt/Hasta/White"@it " Nike Scarpe Uomo Campi Coperti Seaweed/Volt/Hasta/White "@it	COL title VAL  "Nike Mercurial Victory V FG - White/Black/Volt/Total Orange"@en " Nike Mens Soccer Cleats Firm Ground Orange "@en	0
COL title VAL  "Nike Womens Air Zoom Structure 19 CP - White/Volt-Black"@en " Nike Shoes White/Volt-Black "@en	COL title VAL  "Nike Air Zoom Structure 19 - White/Black-Electric Green-Concord"@en " Nike Mens Shoes Green-Concord "@en	0
COL title VAL  "NORDRANA" "NORDRANA Basket set of 4 gray - IKEA"	COL title VAL  "Puma Junior evoSpeed 4.2 AG - Blu/Pesca"@it " Scarpe da Calcio Puma Erba Artificiale Blu-Pesca "@it	0
COL title VAL  "Puma Esito Classico FG - Noir-Blanc-Bronze"@fr " Chaussures de Football Puma Terrain Sec Crampons Noir-Blanc-Bronze 10333601 "@fr	COL title VAL  "Concave Quantum + FG - Bianco/Nero"@it " Concave Scarpe Uomo Terreni Compatti Bianco/Nero "@it	0
COL title VAL  "Puma Top Winner Mesh - Blue/VGiallo Vibrante"@it " Scarpe Puma Vibrante "@it	COL title VAL  "Nike Hypervenom Phelon II FG - White/Black/Total Orange/Volt"@en " Nike Mens Soccer Cleats Firm Ground Orange/Volt "@en	0
COL title VAL  "Nike HypervenomX Finale TF -Blanco/Negro/Verde"@es " Nike -Zapatillas de futbol -Cesped sintetico-Blanco/Negro/Verde "@es	COL title VAL  "Concave Junior Volt+ FG - Nero/Oro"@it " Concave Scarpe Terreni Compatti Nero/Oro "@it	0
COL title VAL  "NIKE CLASSIC CORTEZ LEATHER" "SNEAKERS ON LINE"	COL title VAL  "Buty Puma Liga Classico FG - Czarny-Biały-Srebrny"@pl " Korki Buty piłkarskie Twarde podłoże Trawa naturalna Lanki Czarny-Biały-Srebrny 10333001 "@pl	0
COL title VAL  "Nike Air Zoom Pegasus 33 Women's Training Shoes - Black/White/Cool Gray"@en "Running and Training"@en	COL title VAL  "NIKE JR MERCURIAL VICTORY FG"@en apparel and sports equipment"@en FG - SOCCER SHOES Nike colour White 651634 107 Athletic footwear	0
COL title VAL  "Nike Sportswear Damen Air Huarache Run Ultra - Schwarz"@de " Damenschuhe Nike Schwarz Sneakers "@de	COL title VAL  "Nike Sportswear Womens Air Huarache Run Ultra - Black"@en " Shoes Nike Black/Black-Black-White 819151-008 "@en	0
COL title VAL  "Under Armour Corespeed Force 3.0 FG - Nero"@it " Scarpe Uomo Under Nero "@it	COL title VAL  "Nike Air Max 2016 (GS) Fille - Hyper Pink"@fr " Chaussures fille Nike Pink "@fr	0
COL title VAL  "Nike Sportswear Air Max 1 Ultra SE - Pure Platinum"@en " Mens Shoes Nike Platinum 845038-004 "@en	COL title VAL  "Nike Free Trainer 3.0 v4 - Noir/ Vert/ Solaire/ Blanc"@fr " Nike chaussures pour homme noir-vert-solaire-blanc "@fr	0
COL title VAL  " Scarpa Mojito Coral Red "@de "Scarpa - ch_de"@de	COL title VAL  " Scarpa Mojito Coral Red "@nl "Scarpa - be_nl"@nl	0
COL title VAL  "Nike Sportswear Air Footscape Magista Flyknit - Bright Crimson"@en " Mens Shoes Nike Crimson 816560-600 "@en	COL title VAL  "Air Max 90 Mid Winter" "Nike Air Winter - 806808-002 | everysize.com"	0
COL title VAL  "Asics Gel Kayano Trainer EVO H707N-9090 "@es "Longlou Sneakers - Asics H707N-9090"@es	COL title VAL  "Nike Mercurial Superfly V Ronaldo FG -Alga/Volt/Hasta/Blanco"@es " Nike - Botas de futbol- Alga/Volt/Hasta/Blanco "@es	0
COL title VAL  "Nike Tiempo Genio II Cuir FG - Noir/ Blanc/ Or"@fr " Nike chaussures pour homme terrain sec noir blanc or "@fr	COL title VAL  " Air Jordan 4 Retro "alternate motorspots""@en "Air motorspots" - – The Sneaker Authority"@en	0
COL title VAL  "NIKE AIR MAX 90 MESH BG"@pl Męskie i Dziecięce ✓ Darmowa dostawa ★ Sizeer ★"@pl "Nike Air Max Damskie	COL title VAL  "NIKE AIR MAX 90 MESH BG"@pl "Nike dla dzieci ✓ Darmowa dostawa do domu ★ sklep Sizeer ★"@pl	0
COL title VAL  "Concave Halo+ FG Microfiber - Blue/White"@en " Concave Mens Boots Firm Ground Blue/White "@en	COL title VAL  "Concave Halo 1.0 FG - Black/Gold"@en " Concave Mens Soccer Cleats Firm Ground Black/Gold "@en	0
COL title VAL  "Jordan Son of Mars “Yeezy” Black/Gym Red-Cool Grey-Pulse Green"@en-US "Buy Discount Air Jordan Yeezy Blink Free Shipping | 2017 Shoes"@en-US	COL title VAL  "Jordan Son of Mars “Yeezy” Black/Gym Red-Cool Grey-Pulse Green"@en-US "Buy Discount Air Jordan Yeezy Blink Free Shipping | New Jordans 2017"@en-US	0
COL title VAL  "Nike Mercurial Veloce III Ronaldo FG - Algue/ Volt/ Hasta/ Blanc"@fr " Chaussures de football homme Nike CR7 Terrain sec Algue Volt Hasta Blanc I Pro Direct Soccer "@fr	COL title VAL  "5 3/4" Heel Black w/ Matte Platform Boot"@en "Wholesale Knee Stripper High Boots"@en	0
COL title VAL  "Puma Speed 300 IGNITE - Bianco-Blu Atomic-Rosso Blast"@it " Puma Scarpe Uomo Blast "@it	COL title VAL  "Puma Speed 300 IGNITE - Blanco/Azul/Rojo"@es " Puma -Zapatillas de correr- Blanco/Azul/Rojo "@es	0
COL title VAL  "Nike Kawa Adjustable Men's Slide Sandals - White/Black/White"@en "Clearance Footwear"@en	COL title VAL  " Keen Harvest MJ Midnight Navy "@en "Keen - ca"@en	0
COL title VAL  "Nike Free Run - Negro/Blanco/Antracita"@es " Nike Zapatillas de correr-Negro/Blanco/Antracita "@es	COL title VAL  "Nike Free Run - Nero/Bianco/Antracide"@it " Nike Scarpe Uomo Nero/Bianco/Antracide "@it	0
COL title VAL  " Therm-A-Rest NeoAir Torrent Air Pump "@fr "Therm-A-Rest - fr"@fr	COL title VAL  " Therm-A-Rest NeoAir Torrent Air Pump "@nl "Therm-A-Rest - nl"@nl	0
COL title VAL  "CHAUSSURE DE ROUTE GEL-NIMBUS 19 LITE-SHOW POUR FEMMES"@fr-be FEMMES | Women Women's Road Running Shoes ASICS"@fr-be	COL title VAL  "Puma evoPOWER 4.2 FG JR - Peacoat-White-Bright Plasma"@en " Junior Rugby Boots Puma Firm Ground Plasma 10322801 "@en	0
COL title VAL  "Air Jordan 9 Copper Statue White/Black-Militia Green"@en-US Green – Hoop Jordan"@en-US	COL title VAL  "Nike Tiempo Legend V FG - Black/Volt/White"@en " Nike Rugby Boots Firm Ground Cleats Black-Volt-White "@en	0
COL title VAL  "2016 Air Jordan 11 Low “Cherry” White/Varsity Red Cheap For Sale"@en-US Sale | Retro Shoes"@en-US	COL title VAL  "Air Jordan 11 Low White/Varsity Red (Size 36~46)"@en-US 36~46) – Hoop Jordan"@en-US	0
COL title VAL  "Nike Zoom Train Complete - Black/Anthracite/White"@en " Nike Mens Shoes Regular Training Black/Anthracite/White "@en	COL title VAL  "Concave Volt + SG - Zwart/Roze"@nl " Concave Heren Voetbalschoenen Zachte Grond Zwart-Roze "@nl	0
