,ltable_name,ltable_description,ltable_price,rtable_name,rtable_description,rtable_price,Truth
2176,samsung 32 ' series 5 lcd black flat panel hdtv ln32a550,"samsung 32 ' series 5 lcd black flat panel hdtv ln32a550 full 1080p high definition resolution 16:9 widescreen aspect ratio 30,000:1 dynamic contrast ratio 5ms response time srs trusurround xt audio built-in digital tuner ( atsc/clear qam ) picture-in-picture sound leveler 3 hdmi slots swivel stand black finish", ,samsung 4 series ln22a450 22 ' lcd tv,samsung ln22a450 22 ' widescreen 720p lcd hdtv 3000:1 dynamic contrast ratio 8ms response time piano black, ,0
2177,canon black ink cartridge black pg40bk,"canon black ink cartridge pg40bk compatible with the pixma ip1600 , mp170 printers",19.0 ,canon kp 36ip print cartridge paper kit 7737a001,36 page 4 ' x 6 ',849.95 ,0
2178,weber genesis e-310 natural gas black outdoor grill 3841001,"weber genesis e-310 natural gas black outdoor grill 3841001 3 stainless steel burners 42,000 btu per-hour input electronic crossover ignition system porcelain enameled cast iron cooking grates 2 stainless steel work surfaces center mounted thermometer cast aluminum end caps black finish assembly required",679.61 ,weber genesis series e-310 3841001 60 ' freestanding gas grill with 637 sq. in . cooking surface & 3 stainless steel burners : black natural gas,,51.72 ,0
2179,canon eos rebel xsi digital slr camera silver 2757b001,canon 2gb sd secure digital card 3505b001 compatible with all digital cameras and devices that accept sd cards, ,lg electronics lg wstk1 washer/dryer stacking kit : white,12.2 megapixel 3 ' active matrix tft color lcd, ,0
2180,panasonic nnsd667s 1.2 cu . ft. countertop microwave oven in stainless steel,lg 2.0 cu . ft. over-the-range stainless steel microwave oven lmvm2085ss warming lamp glide & spin sliding tray with turntable sensor cook feature 300 cfm exhaust system horizontal keypad elegant hidden vent wideview window halogen cooktop lighting stainless steel finish, ,sony str-de197 av receiver 100 watts per channel,"sony 7.1 channel black a/v receiver strdg720 105 watts x 7 amplifier power accepts 1080/60p and 24p video signal via hdmi bravia sync digital media port digital cinema auto calibration digital cinema sound dolby digital , dolby digital ex , dolby pro logic ii , dolby pro logic iix , dts , dts-es , dts 96/24 , dts neo :6 decoding black finish", ,0
2181,panasonic lumix dmc-fz28 digital camera black,"panasonic dmc-fz28k lumix 10 megapixel digital camera with 27mm leica dc vario-elmarit lens , 18x optical zoom and intelligent auto mode black", ,omnimount wall speaker mount 20wlwh,stainless steel 20 lb, ,0
2182,panasonic kx-tg4324b 5.8 ghz expandable digital cordless phone,panasonic expandable bluetooth-enabled dect 6.0 phone system kxth1212b call waiting caller id white backlit color lcd lighted handset keypad night mode compatible with most bluetooth cell phones 5 hours talk time/11 days standby time 60 channels black finish, ,panasonic nnsd797s 1.6 cu . ft. genius prestige inverter stainless steel microwave oven,1 x phone line ( s ) black, ,0
2183,sennheisser hi-fi wireless headphone rs130,,144.95 ,samsung 72 ' series 6 black widescreen dlp hdtv hl72a650,"samsung 72 ' series 6 black widescreen dlp hdtv hl72a650 1920 x 1080p resolution 2,500:1 contrast ratio entertainment mode cinema smooth light engine 3d movie viewing and gaming dnie technology 3 hdmi inputs trusurround xt built-in digital tuner ultra-thin slim bezel energy star compliant black finish",916.13 ,0
2184,panasonic dect 6.0 expandable digital cordless phone with all-digital answering system kxtg9343t,panasonic dect 6.0 expandable digital cordless phone with all-digital answering system kxtg9343t 3 handsets system up to 6 multi-handset capability digital answering machine system ringer id call waiting caller id voicemail hold voice menu marker message mute clock alarm led lighting night mode call block speakerphone 11 days standby 5 hours talk time black metallic finish, ,sanus euro foundations satellite speaker stand efsatb,steel black,79.99 ,0
2185,denon 7.1 channel home theater multimedia a/v receiver with networking in black avr3808ci,denon 7.1 channel home theater multimedia av receiver with networking in black avr3808ci 130 watts x 7 channels fully assignable channels for bi-amping rear panel rs-232c and ethernet ports network capable xm ready tuning dolby truehd and dts-hd master audio expanded hdmi v1 .3 a ports dual remotes black finish,1699.99 ,lacie d2 quadra hard drive 301825u,"dolby pro logic iix , dolby digital surround , dts-es , dts neo :6 , dts 96/24 , neural surroundfm , am , xm",1698.0 ,0
2186,yamaha mounting installation bracket spmk30,"yamaha mounting installation bracket spmk30 hanging bracket keeps your ysp-4000 , ysp-3000 , ysp-900 and ysp-800 digital sound projector in place black finish", ,yamaha spm-k30 mounting installation bracket spm-k30,"wall mount bracket for the yamaha digital sound projectors , models ysp-4000 , ysp-3000 , ysp-900 and ysp-800",106.14 ,0
2187,canon pixma mx700 multifunction printer mx700c,"canon pixma mx700 multifunction printer mx700c advanced 5 in 1 printer , scanner , copier , fax machine high resolution up to 4800 x 1200 color prints 2 way paper feed auto-image fix quick start memory card slot grey and black finish", ,canon pixma mx310 multifunction photo printer 2184b002,"32 ' atsc , ntsc 16:9 1366 x 768 hdtv",89.99 ,0
2188,pioneer wired marine remote control display cdmr80d,pioneer wired marine remote control display cdmr80d compatible with pioneer headunits satellite radio text indications att ( volume attenuator ) button,149.0 ,pioneer nautica marine remote control,pioneer electronics cd-mr80d wired marine remote control with display, ,0
2189,onkyo 6 disc cd player changer dxc390b,onkyo 6 disc cd player changer - dxc390b multi single-bit dac 6 repeat modes 40 random track memory direct track access 96 db s/n ratio 5 hz-20 khz frequency response remote control included black finish, ,"onkyo 6-disc cd changer w/vlsc , black nic dx-c390","dvd + rw , dvd-rw , dvd + r , dvd-r , cd-rw dvd video , cd-da , jpeg , mp3 , svcd , video cd playback 5 disc ( s ) progressive scan silver",179.72 ,0
2190,sony gold cyber-shot digital camera dscw150n,16:9 2.7 ' hybrid lcd, ,sony handycam dcr-sr45 digital camcorder dcrsr45,canon black eos rebel xsi digital slr camera xsireb1855 12.2 megapixel digic iii image processor extensive noise reduction technology auto optimization 3.0 ' lcd monitor compatible with compact sd and sdhc memory cards eos integrated cleaning system 18-55mm lens included 2756b003 black finish,304.99 ,0
2191,tomtom gps mount and usb car charger 9s00006,,29.95 ,tomtom one xl additional mount kit 9s00 .006,"canon pixma photo printer ip2600 4800 x 1200 color dpi spectacular resolution fast photo printing fine technology 1,472 precision nozzles auto image fix easy-photoprint ex software 4 in 1 or 2 in 1 printing energy star qualified borderless 4 ' x 6 ' print approx. 55 seconds windows and mac compatible",15.75 ,0
2192,sony cyber-shot dsc-w170 digital camera red dscw170r,10.1 megapixel 16:9 2x digital zoom 2.7 ' active matrix tft color lcd, ,sony cyber-shot dsc-t300 digital camera black dsct300/b,panasonic digital camera battery cgas007a1b lithium ion type for digital camera dmctz1 and dmctz3,273.95 ,0
2193,panasonic black lumix wide angle lens digital camera dmctz5k,panasonic black lumix wide angle lens digital camera dmctz5k 9.1 megapixel leica 28mm wide-angle lens with 10x optical zoom 3.0 ' lcd display with intelligent lcd function burst mode scene mode auto angle detection 27mb built-in memory sd memory slot black finish, ,panasonic lumix dmc-tz5 digital camera black,"panasonic lumix dmc-tz5k 9 megapixel digital camera with 28mm wide-angle lens , 10x optical zoom , 3 ' lcd and hd output black", ,0
2194,sony dvp-nc800h / s dvd player dvp-nc800hs,"dvd + rw , dvd-rw , dvd + r , dvd-r , cd-rw dvd video , cd-da , jpeg , mp3 , svcd , video cd playback 5 disc ( s ) progressive scan silver",128.69 ,canon cb-2lv battery charger 9764a001,canon cb-2lv battery charger 9764a001 compatible with canon nb-4l rechargeable battery, ,0
2195,maytag jetclean ii black undercounter dishwasher mdb7851bk,, ,maytag mdb7851awb full console dishwasher ( black ),"canon black ink cartridge pg40bk compatible with the pixma ip1600 , mp170 printers",19.0 ,0
2196,lg lrbp1031 white bottom-freezer refrigerator lrbp1031wh,lg lrbp1031w 10 cu . ft. white bottom-freezer refrigerator lrbp1031wh 2 tempered glass shelves 3 see-thru freezer drawers with ice trays 2 vegetable crispers electronic temperature controls multi-air flow cooling quick freezing drawer door open alarm energy saving vacation mode, ,lg electronics lrbp1031w 10 cu . ft. refrigerator,"nikon d700 digital slr digital camera d700body 12.1 megapixels fx-format cmos sensor continuous shooting up to 5 frames per second 3 ' super-density 920,000-dot vga color monitor two live view shooting modes rugged magnesium-alloy construction 51-point af with 3d focus tracking dynamic integrated dust reduction system 1,005-pixel 3d color matrix metering ii scene recognition system black finish body only", ,0
2197,samsung 52 ' series 6 lcd black flat panel hdtv ln52a650,"samsung 52 ' series 6 lcd black flat panel hdtv ln52a650 full 1080p high definition resolution 16:9 widescreen aspect ratio 50,000:1 dynamic contrast ratio 4ms response time and auto motion plus 120hz technology srs trusurround xt audio built-in digital tuner ( atsc/clear qam ) picture-in-picture auto volume leveler 4 hdmi slots swivel stand piano black with hint amber finish", ,samsung ln22a650 22 ' lcd tv,,189.95 ,0
2198,sirius external home antenna 14240,sirius external home antenna 14240 adjustable design durable uv-coated weather resistant construction included is a 30 cable and complete mounting hardware compatible with single input sirius home tuners and plug & play receivers, ,sirius suph1 sirius universal home kit,sirius satellite radio receiver,44.99 ,0
2199,lg 5.6 cu.ft . freestanding electric range,lg stainless steel freestanding electric range lre30453ss 5.6 cu . ft. capacity touch controls evenjet convection system wideview window 5 cooktop elements with warming zone auto recipe conversion self-cleaning gocook smart oven light storage drawer stainless steel finish, ,panasonic 40gb hard drive camcorder sdrh40,2 x phone line ( s ) headset white, ,0
2200,garmin nuvi 360 010-10723 -06 black 12 volt adapter cable 0101072306,garmin nuvi 360 010-10723 -06 black 12 volt adapter cable 0101072306 compatible with the nuvi 350 and 360 it is a replacement black finish,9.28 ,garmin leather carry case for nuvi 660 010-10823 -01,"canon pg-40 black ink cartridge twin pack pg40tbk compatible with canon fax-jx200 , pixma ip1600 , pixma ip1700 , pixma ip6000d , pixma mp150 , pixma mp160 , pixma mp170 , pixma mp180 , pixma mp450 , pixma mp460 black ink",41.46 ,0
2201,panasonic 2-line integrated telephone kxtsc14w,panasonic 2-line integrated telephone kxtsc14w call waiting 50-station caller id voice mail message-waiting indicator speakerphone 3-line lcd display white finish, ,panasonic kx-tg9332t cordless phone,"1 x phone line ( s ) black , metallic", ,0
2202,sony dsc-750 cyber-shot digital camera dsc750,sony black 13.6 megapixel cyber-shot digital camera dscw300 13.6 megapixel carl zeiss 3x optical zoom lens 2.7 ' clear photo lcd display in-camera retouching 15 mb internal memory in-camera red-eye correction super steadyshot optical image stabilization double anti-blur solution black finish, ,samsung black 8.1 megapixel digital camera ecnv30zbba,,99.72 ,0
2203,wed6400sb cabrio super capacity plus electric black dryer,lg dle5955w white xl capacity electric dryer dle5955wh 7.3 cu . ft. capacity 9 drying programs 5 temperature levels precise temperature control with variable heat source flowsense duct clogging indicator upfront electronic control panel with dual led display and dial-a-cycle lodecibel quiet operation white finish, ,speck products seethru case for apple 15 ' macbook pro mb15-clr-see-v2,, ,0
2204,apple 16gb black 2nd generation ipod touch mb531lla,"apple 16gb black 2nd generation ipod touch mb531lla holds up to 3,500 songs in 128-kbps aac format , 20,000 ipod-viewable photos and 20 hours of video wi-fi ( 802.11 b/g ) nike + ipod support built-in maps location-based service 3.5 ' ( diagonal ) widescreen multi-touch display 480x320-pixel resolution 480p and 576p component tv out mac and windows compatible black finish",309.99 ,apple ipod touch 16gb flash portable media player mb531lla,"audio player , video player , photo viewer 3.5 ' color lcd 16gb flash memory",74.0 ,0
