,ltable_title,ltable_manufacturer,ltable_price,rtable_title,rtable_manufacturer,rtable_price,Truth
2965,art explosion t-shirt factory deluxe 3.0,nova development,29.99,world of warcraft ( jewel case ) ( 1 user ),,41.49,0.0
2966,microsoft word 2007 version upgrade,microsoft,109.95,microsoft office frontpage 2006,,658.97,0.0
2967,microsoft office mac 2004 english 3pk dsp 731-01163 ),microsoft corporation,,microsoft academic microsoft windows vista ultimate home,,205.99,0.0
2968,punch ! home design architectural series 4000 v10,punch ! software,199.99,punch software 10024 punch ! home design architectura series 4000,punch software,36.49,0.0
2969,xtreme photostory on cd and dvd 6,magix entertainment,29.99,magix entertainment software 4110011 flash pro digital converter pro,,108.99,0.0
2970,adobe acrobat capture 100 000 page pack,adobe,1514.99,adobe cs3 [ mac ],,838.99,0.0
2971,the print shop 21 deluxe by broderbund,encore software,,microsoft software 910248 microsoft office & windows training professional,,369.97,0.0
2972,microsoft data analyzer 2002,microsoft,179.0,microsoft ( r ) business outlook 2007,,856.97,0.0
2973,adobe photoshop cs2 ( mac ) [ old version ],adobe,649.0,adobe cs3 design standard upgrade mac,,1225.99,0.0
2974,microsoft word 2007 version upgrade,microsoft,109.95,microsoft ( r ) office 2004 academic edition,,79.99,0.0
2975,microsoft mappoint 2006 standard edition,microsoft,299.0,microsoft ( r ) money 2007 ( tm ),,209.99,0.0
2976,merriam-webster 's dictionary ( win/mac ) ( jewel case ),fogware publishing,9.99,microspot macdraft premier professional edition 10,,17.99,0.0
2977,sound studio 3 : record edit add effects to audio ( mac ),freeverse software,79.99,encore software 12906 sonicwall : sonicwall guitar production software,,20.33,0.0
2978,adobe acrobat standard 8.0,adobe,449.99,adobe cs3 master collection upgrade,,599.0,0.0
2979,microsoft windows vista ultimate upgrade [ dvd ],microsoft,259.95,microsoft visual studio professional ( v8 .0 ) upgrade,,714.99,0.0
2980,instant immersion german deluxe 2.0,topics entertainment,39.99,topics entertainment instant immersion translator ( audio book ),,17.9,0.0
2981,microsoft windows small business server cal 2003 license pack 20 client addpack device,microsoft software,,microsoft windows xp home basic upgrade cal 2003 license pack 1 server,,239.99,0.0
2982,adobe premiere pro cs3,adobe,799.0,adobe creative suite 3 design standard product upgrade package 1 user academic windows ),,999.0,0.0
2983,adobe after effects professional 6.5 upgrade from standard to professional,adobe,499.99,adobe premiere pro cs3,,499.99,0.0
2984,adobe creative suite cs3 design standard upsell [ mac ],adobe,899.0,adobe cs3 flash professional software for windows,,192.99,0.0
2985,microsoft visual studio professional 2005 upgrade,microsoft software,549.0,microsoft ( r ) money 2007 platinum,,1037.11,0.0
2986,adobe creative suite cs3 production premium upgrade,adobe,799.0,adobe production studio premium cs3 software suite software for mac software,,69.95,0.0
2987,quicken 2007 premier,intuit,79.95,quicken ( r ) pro 2007 platinum sb cs by the print shop,,85.95,0.0
2988,instant immersion italian v2 .0 ( large box ),topics entertainment,29.99,instant immers italian 3.0,,36.55,0.0
2989,wasp bar code wasp bar code labeler complete package 3 users std cd -,wasp technologies,,wasp bar code labeler complete package 3 users std cd -,,49.99,0.0
2990,printmaster platinum v 17.0,encore software,39.99,encore software 10740 printmaster gold v 17.0 ( pc ),,419.99,0.0
2991,middle school success deluxe 2008,topics entertainment,49.99,topics entertainment instant immersion italian 2.0,,62.97,0.0
2992,adobe creative suite cs3 production premium,adobe,1699.0,adobe photoshop cs3 ( mac ) ( unlimited windows ) mac,,329.0,0.0
2993,adobe premiere pro cs3 upgrade,adobe,299.0,adobe cs3 academic production premium,,79.99,0.0
2994,super solvers mission t.h.i.n.k 25 user site license,learning company,399.95,quickbooks pro pro 2007,,835.99,0.0
2995,instant immersion japanese deluxe 2.0,topics entertainment,39.99,instant immers japanese deluxe 2.0,,47.97,0.0
2996,adobe after effects cs3 upgrade,adobe,299.0,adobe ( r ) photoshop cs3 extended for mac,,229.99,0.0
2997,microsoft office frontpage 2003 academic version windows ),microsoft,159.98,microsoft ( r ) visual studio team edition 2003 for mac,,149.99,0.0
2998,punch ! home design architectural series 18,punch ! software,129.99,punch software 42100 home design suite platinum v 10.0,,109.99,0.0
2999,quickbooks premier professional services edition 2007,intuit,399.95,quickbooks ( r ) premier professional services edition 2007 for small business accounting 2007,,99.99,0.0
3000,netgear vpn01l vpn client software,netgear,89.99,netgear vpn client software for windows vpn client software for norton internet access license 25-pack,,129.99,0.0
3001,real arcade : adventure inlay,activision,29.95,the print shop 22 deluxe,,59.99,0.0
3002,microsoft windows xp professional upgrade with sp2,microsoft software,199.99,microsoft ( r ) logic pro 2003,,369.99,0.0
3003,mcafee virusscan plus 2007,mcafee,39.99,adobe creative suite 3 production premium,,521.99,0.0
3004,onone essentials for adobe photoshop elements,onone software,59.95,adobe photoshop elements 4.0 premiere pro cs3,,12.99,0.0
3005,zonealarm internet security suite,zone labs,49.99,adobe creative suite 3 design premium,,99.99,0.0
3006,microsoft entertainment pack ce,microsoft,49.5,microsoft windows vista ultimate upgrade [ dvd ],,205.24,0.0
3007,middle school success deluxe 2008,topics entertainment,49.99,punch ! home design educational edition ( jewel case ),,35.97,0.0
3008,acad upgrade dragon naturallyspeaking pro solution 9.0 ( a289a-fd7-9 .0 ),nuance academic,399.54,mavis beacon teaches typing 17 standard ( cd/mp3 ),,438.99,0.0
3009,valuesoft tune transfer for ipod software for windows xp,valuesoft,29.95,intuit quicken 2007 professional,,12.59,0.0
3010,adobe photoshop cs3 extended upgrade [ mac ],adobe,349.0,adobe cs3 web standard [ mac ],,349.99,0.0
3011,spy sweeper spanish,webroot software,29.95,gps ( r ) spy sweeper spanish,,79.95,0.0
3012,microsoft onenote 2007 upgrade,microsoft,79.95,microsoft onenote 2007 upgrade ( pc ),,79.99,0.0
3013,microsoft visual studio professional 2005 upgrade,microsoft software,549.0,microsoft data analyzer 2004,,649.95,0.0
3014,adobe acrobat 7.0 professional,adobe,449.99,adobe cs3 flash professional cs3 upgrade,,549.99,0.0
3015,timbuktu remote control softwre 10 licenses for windows,netopia,,encore software 11250 the print shop 22-lic edition,,511.71,0.0
3016,pdf converter professional v4 english,nuance communications inc.,99.99,intuit quickbooks premier v4 publisher for mac academic and teacher edition,,18.9,0.0
3017,family tree maker version 16 deluxe,encore,69.95,instant immersion italian deluxe ( jewel case ) ( 16 collectors edition ),,69.95,0.0
3018,instant immersion french deluxe 2.0,topics entertainment,49.99,instant immersion japanese 2.0,,8.09,0.0
3019,zipmagic personal edition,allume systems,19.95,microspot macdraft professional edition,,42.14,0.0
3020,microsoft upg win small business svr cal t74-01215 ),microsoft corporation,330.14,microsoft windows xp professional full version with sp2,,89.99,0.0
3021,emedia intermediate guitar method os x,emedia,59.99,emedia professional guitar,,9.14,0.0
3022,peachtree by sage premium accounting for nonprofits 2007,sage software,599.99,peachtree by sage software premier accounting for nonprofits 2007,,399.99,0.0
3023,adobe photoshop cs3 extended upgrade [ mac ],adobe,349.0,adobe cs3 design premium upgrade,,1199.0,0.0
3024,microsoft word 2007 version upgrade,microsoft,109.95,microsoft corporation office 2007 software suite mac apple & mac software,,735.59,0.0
3025,pdf converter professional v4 english,nuance communications inc.,99.99,adobe flash pro cs3 upgrade,,109.99,0.0
3026,adventure workshop preschool ( jewel case ),encore software,29.99,adventure workshop preschool ( jewel case ),,19.99,0.0
3027,print shop 22 pro publisher deluxe,encore,99.99,encore software 10371 nuendo deluxe 1.5 publisher,,18.9,0.0
3028,middle school success deluxe 2008,topics entertainment,49.99,topics entertainment instant immersion spanish audio deluxe,,99.95,0.0
3029,quicken 2007 for mac,intuit,69.95,quicken 2007 for mac academic,,45.95,0.0
3030,emedia intermediate guitar method win/mac,emedia,59.99,microsoft licenses win professional,,159.95,0.0
3031,punch ! professional home design suite,punch ! software,69.99,punch software 43100 punch ! master landscape & home design,punch software,79.99,0.0
3032,netgear vpn01l vpn client software,netgear,89.99,win 98 me 2000 xp cal for mac,,869.99,0.0
3033,emc retrospect 7.5 professional for windows upgrade,dantz,,emc retrospect professional 2005 for windows,,20.92,0.0
3034,instant immersion spanish 2.0,topics entertainment,29.99,instant immers german dlux 4,,31.59,0.0
3035,broderbund print shop 21 deluxe,encore software,49.99,publisher deluxe 3.0,,79.99,0.0
3036,state standards grade 6,topics entertainment,29.95,panda software panda smart,,99.99,0.0
3037,mavis beacon teaches typing 16,broderbund,19.99,mavis beacon teaches typing 18,,49.99,0.0
3038,microsoft office & windows training professional,topics entertainment,49.95,microsoft ( r ) money 2005,,498.95,0.0
3039,apple garageband jam pack : rhythm section,apple,99.0,apple garageband jam pack : jam pack : jam pack,,69.99,0.0
3040,adobe photoshop cs3 extended [ mac ],adobe,999.0,adobe cs3 premiere ( pc ),,299.99,0.0
3041,microsoft windows xp professional full version with sp2,microsoft,299.99,svr-nolo v. 7.0 professional edition,,79.99,0.0
3042,individual small business advantage deluxe 2006,individual,49.99,individual business advantage corporation deluxe 2006,,79.95,0.0
3043,the print shop 22 sb cs by the print shop,encore software,,encore software 10760 encore inc print shop 22 sb cs by the print shop 22,,17.97,0.0
3044,adobe photoshop elements 4.0 ( mac ),adobe,89.99,111410462 adobe photoshop elements 4.0 for mac elements for mac,,609.99,0.0
3045,microsoft virtual pc for mac 7.0 with windows 2000,microsoft,249.99,microsoft windows vista ultimate home basic pack,,157.95,0.0
3046,turbocad mac 3d for mac,imsi,249.99,3d home architect home design deluxe version 9,,7.66,0.0
3047,adobe creative suite cs3 master collection [ mac ],adobe,2499.0,adobe cs3 production premium,,890.74,0.0
3048,instant immersion american sign language win/mac,topics entertainment,9.99,instant immers spanish deluxe,,24.99,0.0
3049,microsoft crm small business ed cal 3.0 license pack user cal,microsoft software,9929.0,microsoft powerpoint 2004 renewal ( mac ),,229.99,0.0
3050,microsoft windows small business server premium 2003 r2 upgrade cd/dvd 5 client,microsoft,709.0,microsoft ( r ) money 2007 version upgrade,,199.99,0.0
3051,adobe creative suite cs3 web standard upgrade [ mac ],adobe,399.0,adobe cs3 web standard academic,,273.99,0.0
3052,brain food games : cranium collection 2006,encore,19.95,encore software 10410 internet spy/client spy playtime spycraft 2006,,36.52,0.0
3053,cakewalk sonar home studio 6,cakewalk,139.0,cakewalk sonar pro kindergarten 4,,8.57,0.0
3054,microsoft office 2004 professional ( mac ),microsoft,499.99,oem digital capture pro cs3,,199.99,0.0
3055,sibelius 4 educational edition,sibelius-software-ltd .,329.0,3244-00422 sibelius 9 ( r ) professional edition,,299.99,0.0
3056,registry mechanic by encore software,encore software,46.52,quicken ( r ) premier 2006,,47.95,0.0
3057,adobe creative suite cs3 design premium [ mac ],adobe,1799.0,adobe photoshop cs3 [ mac ],,399.0,0.0
3058,wasp bar code wasp bar code labeler complete package 3 users std cd -,wasp technologies,,corel vpn client agent for wind internet security barrier device license for windows x6 win,wasp technologies,,0.0
3059,adobe audition 2.0,adobe,349.0,adobe photoshop elements 4.0 premiere elements 3.0 production elements upgrade,,36.51,0.0
3060,quicken 2007 basic,intuit,29.95,quickbooks premier contractor edition 2007,,45.95,0.0
3061,adobe photoshop cs3 extended,adobe,999.0,adobe indesign cs3 for mac,,449.99,0.0
3062,procurve mobility manager 1.0 is a plug-in module for procurve manager plus 2.0,hewlett packard,,procurve individual software for windows,hewlett packard,79.99,0.0
3063,internet cleanup 4.0 mac os 10.4 or higher,smith-micro-software,29.99,smith paper super barrier x6 10.4 mb screen saver,,109.95,0.0
3064,high school advantage 2007,encore software,29.95,encore software 39330027 home advantage student deluxe 2007,,61.11,0.0
3065,palo alto business plan pro 2007,palo-alto-software,99.95,palo alto software intuit sb cs by arthur,,24.59,0.0
3066,internet cleanup 4.0 mac os 10.4 or higher,smith-micro-software,29.99,fog labs for laptops,,69.99,0.0
3067,ca internet security suite 2007 3 user,computer associates,69.95,encore software 107144 cal tiger & tux ( r ) 8.0 complete product ( dvd ) win 98 me 2000 xp,,,0.0
3068,jumpstart advanced 1st grade v2 .0,knowledge adventure,19.99,i copy & paste dvd 2,punch ! software,59.99,0.0
3069,microsoft outlook 2007,microsoft,109.95,microsoft ( r ) office microsoft ( r ) cal 2007 version upgrade ( microsoft ),,849.,0.0
3070,adobe premiere elements 3.0 [ lb ],adobe,99.99,adobe cs3 design standard upsell,,229.99,0.0
3071,adobe creative suite cs3 production premium,adobe,1699.0,adobe flash pro cs3 upgrade [ mac ],,349.99,0.0
3072,instant immersion german v2 .0 ( pc & mac ),topics entertainment,29.99,instant immersion antelope ( jc ),,36.06,0.0
3073,punch ! master landscape & home design,punch ! software,99.99,punch software 11500 punch ! home design architectural series 18,,39.95,0.0
3074,quicken 2007 premier,intuit,79.95,quickbooks pro 2007 for mac upgrade,,79.95,0.0
3075,microsoft windows vista ultimate full version [ dvd ],microsoft,399.95,microsoft windows vista business full version with cal ( tm ) access 2006,,205.95,0.0
3076,microsoft office mac 2004 english 3pk dsp 731-01163 ),microsoft corporation,,microsoft word 2004 upgrade ( mac ),,749.99,0.0
3077,sims 2 pets expansion pack,aspyr media,34.99,sims 2 aquarium,aspyr media,29.99,0.0
3078,instant play guitar deluxe v2 .,topics entertainment,39.48,instant play guitar deluxe ( guitar case ),,16.97,0.0
3079,microspot macdraft professional ( mac ),microspot ltd.,349.99,microspot ( r ) pro 2007 ( tm ) platinum,,129.99,0.0
3080,airline tycoon deluxe,topware interactive,19.99,absolute software absolute software 16144,,17.05,0.0
3081,broderbund print shop 21 deluxe,encore software,49.99,encore software 11157 2159 family tree maker version 11,,8.35,0.0
3082,cinescore professional soundtrack edition,sony-pictures-digital-entertainment,249.95,cinescore professional soundtrack upgrade,,99.99,0.0
3083,microsoft visual studio professional 2005 upgrade,microsoft software,549.0,microsoft ( r ) office 2004 for mac software,,599.95,0.0
3084,microsoft word 2007 version upgrade,microsoft,109.95,microsoft ( r ) windows vista ( tm ) home basic,,79.99,0.0
